"1st International Workshop on High-Order CFD Methods, url: https://cfd.ku.edu/hiocfd.html",,,,"C. Carton de Wiart, Assessment of a…",,8x8_3,,,,8x8_4,,,,16x16_3,,,,16x16_4,,,,24x24_3,,,,24x24_4,,,,32x32_3,,,,32x32_4,,,,48x48_3,,,,32x32_5,,,,32x32_6,,,,,,,,,,,,,,,,,,,
t*,Kinetic Energy,Enstrophy,Dissipation Rate,k,E(k),t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,,,,,,,,
16.01,0.0324772764382,2.89403617042,0.0036175513115,,,16.02,0.042927,3.156544,,16.01,0.034119,2.802162,,16.01,0.025300976,1.994730028683,-0.00267741710000044,16.01,0.027323,2.906629,,16.01,0.027561631515,2.534517041108,-0.00331464850000063,16.01,0.028944,2.355941,,16.01,0.030292,2.603125,0.00340000000000061,16.01,0.031818,2.754716,,16.01,0.030714,3.008565,0.00380000000000109,16.01,0.031131,3.022391,,16.01,0.032427,2.900739,,16.01,0.025301,1.995157,-0.00270000000000046,16.01,0.027567,2.533914,,16.01,0.025300976,1.994730028683,-0.00267741710000044,16.01,0.025300976,1.994730028683,
16.02,0.0324411219848,2.89068108239,0.003613357288,,,16.03,0.042881,3.152863,,16.02,0.034079,2.795393,,16.02,0.025274201829,1.991124246663,-0.00267196139999974,16.02,0.027285,2.901677,,16.02,0.02752848503,2.529239858024,-0.00330844169999945,16.02,0.028913,2.35128,,16.02,0.030258,2.598243,0.00279999999999959,16.02,0.031783,2.750189,,16.02,0.030676,3.001877,0.00329999999999931,16.02,0.031093,3.015593,,16.02,0.03239,2.895161,,16.02,0.025274,1.991553,-0.00259999999999977,16.02,0.027534,2.528653,,16.02,0.025274201829,1.991124246663,-0.00267196139999974,16.02,0.025274201829,1.991124246663,
16.03,0.0324050092924,2.88735427284,0.0036091986095,,,16.04,0.042841,3.14921,,16.03,0.034045,2.788637,,16.03,0.025247482215,1.987547043438,-0.0026667303000003,16.03,0.027252,2.896733,,16.03,0.027495400613,2.523957645128,-0.00330240060000087,16.03,0.028888,2.346648,,16.03,0.03023,2.593344,0.00240000000000045,16.03,0.031754,2.745699,,16.03,0.030643,2.995223,0.00280000000000058,16.03,0.03106,3.008878,,16.03,0.032359,2.889639,,16.03,0.025248,1.987979,-0.00270000000000046,16.03,0.027501,2.523387,,16.03,0.025247482215,1.987547043438,-0.0026667303000003,16.03,0.025247482215,1.987547043438,
16.04,0.0323689380126,2.88405494253,0.0036050742755,,,16.05,0.042804,3.145576,,16.04,0.034015,2.781895,,16.04,0.025220814912,1.983998521697,-0.00266157099999963,16.04,0.027224,2.891788,,16.04,0.027462376607,2.518669186802,-0.00329638879999952,16.04,0.028868,2.342042,,16.04,0.030206,2.588431,0.00219999999999977,16.04,0.03173,2.741234,,16.04,0.030615,2.988598,0.00259999999999942,16.04,0.031032,3.002237,,16.04,0.032333,2.884174,,16.04,0.025221,1.984433,-0.0026999999999995,16.04,0.027468,2.518113,,16.04,0.025220814912,1.983998521697,-0.00266157099999963,16.04,0.025220814912,1.983998521697,
16.05,0.0323329078069,2.88078227386,0.003600983265,,,16.06,0.042768,3.141956,,16.05,0.033989,2.775165,,16.05,0.025194199202,1.980478789147,-0.00265634840000054,16.05,0.027199,2.886833,,16.05,0.027429412719,2.513373430586,-0.00329028630000057,16.05,0.02885,2.33746,,16.05,0.030184,2.583508,0.00210000000000044,16.05,0.031708,2.736781,,16.05,0.030589,2.981994,0.00250000000000057,16.05,0.031007,2.995663,,16.05,0.032309,2.878763,,16.05,0.025194,1.980917,-0.00260000000000069,16.05,0.027435,2.51283,,16.05,0.025194199202,1.980478789147,-0.00265634840000054,16.05,0.025194199202,1.980478789147,
16.06,0.0322969183473,2.87753542967,0.003596924531,,,16.07,0.042732,3.138342,,16.06,0.033963,2.768442,,16.06,0.025167635718,1.976987956841,-0.00265098609999973,16.06,0.027175,2.881856,,16.06,0.027396509856,2.508069463759,-0.00328402849999934,16.06,0.028832,2.332899,,16.06,0.030163,2.57858,0.00229999999999951,16.06,0.031687,2.732331,,16.06,0.030564,2.975406,0.0026999999999995,16.06,0.030982,2.989147,,16.06,0.032285,2.873407,,16.06,0.025168,1.97743,-0.0026999999999995,16.06,0.027402,2.507538,,16.06,0.025167635718,1.976987956841,-0.00265098609999973,16.06,0.025167635718,1.976987956841,
16.07,0.0322609693163,2.8743135525,0.003592897001,,,16.08,0.042692,3.134727,,16.07,0.033936,2.761724,,16.07,0.025141125857,1.973526134789,-0.0026454856000004,16.07,0.027149,2.876847,,16.07,0.027363669571,2.502756486365,-0.00327762140000065,16.07,0.028813,2.328356,,16.07,0.03014,2.573653,0.00260000000000069,16.07,0.031664,2.727878,,16.07,0.030537,2.968828,0.00300000000000082,16.07,0.030955,2.982681,,16.07,0.03226,2.868105,,16.07,0.025141,1.973971,-0.00260000000000069,16.07,0.027369,2.502235,,16.07,0.025141125857,1.973526134789,-0.0026454856000004,16.07,0.025141125857,1.973526134789,
16.08,0.0322250604073,2.87111576435,0.003588899579,,,16.09,0.042647,3.131108,,16.08,0.033906,2.755004,,16.08,0.025114671001,1.970093425228,-0.00263991309999948,16.08,0.027119,2.871794,,16.08,0.027330893357,2.497433786487,-0.00327112789999963,16.08,0.02879,2.323831,,16.08,0.030114,2.568729,0.00309999999999949,16.08,0.031637,2.723417,,16.08,0.030507,2.962257,0.00349999999999948,16.08,0.030925,2.976259,,16.08,0.032232,2.862858,,16.08,0.025115,1.970542,-0.0026999999999995,16.08,0.027336,2.496921,,16.08,0.025114671001,1.970093425228,-0.00263991309999948,16.08,0.025114671001,1.970093425228,
16.09,0.0321891913247,2.86794116687,0.0035849311405,,,16.1,0.042598,3.127481,,16.09,0.033871,2.74828,,16.09,0.02508827187,1.966689914581,-0.0026343626999998,16.09,0.027085,2.866688,,16.09,0.027298182078,2.492100723501,-0.00326462969999932,16.09,0.028762,2.319322,,16.09,0.030083,2.563812,0.00369999999999931,16.09,0.031606,2.71895,,16.09,0.030472,2.955694,0.00399999999999921,16.09,0.03089,2.969877,,16.09,0.032198,2.857667,,16.09,0.025088,1.967141,-0.0026999999999995,16.09,0.027303,2.491595,,16.09,0.02508827187,1.966689914581,-0.0026343626999998,16.09,0.02508827187,1.966689914581,
16.1,0.0321533617845,2.86478884188,0.003580990538,,,16.11,0.042544,3.123845,,16.1,0.033831,2.741547,,16.1,0.025061928243,1.963315665401,-0.00262890970000058,16.1,0.027046,2.861521,,16.1,0.027265535781,2.486756723838,-0.0032581816000007,16.1,0.02873,2.31483,,16.1,0.030046,2.558901,0.00410000000000075,16.1,0.031569,2.714477,,16.1,0.030432,2.94914,0.00450000000000089,16.1,0.03085,2.96353,,16.1,0.03216,2.852531,,16.1,0.025061,1.963769,-0.00260000000000034,16.1,0.02727,2.486257,,16.1,0.025061928243,1.963315665401,-0.00262890970000058,16.1,0.025061928243,1.963315665401,
16.11,0.032117571514,2.8616578524,0.003577076602,,,16.12,0.042486,3.120199,,16.11,0.033785,2.734803,,16.11,0.025035639146,1.959970709707,-0.00262357569999962,16.11,0.027002,2.856288,,16.11,0.027232953965,2.481401291685,-0.00325177799999963,16.11,0.028692,2.310354,,16.11,0.030005,2.553996,0.00449999999999929,16.11,0.031528,2.710002,,16.11,0.030387,2.942598,0.00479999999999919,16.11,0.030805,2.957214,,16.11,0.032116,2.847447,,16.11,0.025035,1.960426,-0.00269999999999985,16.11,0.027237,2.480906,,16.11,0.025035639146,1.959970709707,-0.00262357569999962,16.11,0.025035639146,1.959970709707,
16.12,0.0320818202524,2.85854724383,0.003573188139,,,16.13,0.042425,3.116545,,16.12,0.033736,2.728047,,16.12,0.025009403389,1.956655044788,-0.00261832060000026,16.12,0.026954,2.850984,,16.12,0.027200436185,2.476034034354,-0.00324534940000053,16.12,0.02865,2.305894,,16.12,0.02996,2.549097,0.00470000000000112,16.12,0.031482,2.705524,,16.12,0.030339,2.93607,0.00510000000000126,16.12,0.030756,2.950927,,16.12,0.032069,2.842414,,16.12,0.025008,1.957111,-0.00260000000000034,16.12,0.027204,2.475542,,16.12,0.025009403389,1.956655044788,-0.00261832060000026,16.12,0.025009403389,1.956655044788,
16.13,0.0320461077512,2.85545604559,0.0035693239355,,,16.14,0.042364,3.112886,,16.13,0.033684,2.72128,,16.13,0.024983220183,1.953368632211,-0.00261306689999964,16.13,0.026905,2.845606,,16.13,0.027167982691,2.470654699282,-0.00323879079999948,16.13,0.028607,2.301451,,16.13,0.029913,2.544202,0.00459999999999902,16.13,0.031435,2.701045,,16.13,0.030288,2.929559,0.00499999999999902,16.13,0.030706,2.944665,,16.13,0.03202,2.837425,,16.13,0.024982,1.953825,-0.0026999999999995,16.13,0.027171,2.470167,,16.13,0.024983220183,1.953368632211,-0.00261306689999964,16.13,0.024983220183,1.953368632211,
16.14,0.0320104337737,2.85238327281,0.0035654827615,,,16.15,0.042303,3.109227,,16.14,0.033632,2.714502,,16.14,0.024957089514,1.950111400002,-0.00260774280000046,16.14,0.026855,2.840152,,16.14,0.027135594783,2.465263217279,-0.00323201020000075,16.14,0.028564,2.297023,,16.14,0.029867,2.539308,0.00450000000000089,16.14,0.031388,2.696562,,16.14,0.030238,2.923061,0.0048000000000009,16.14,0.030655,2.938424,,16.14,0.031971,2.832473,,16.14,0.024955,1.950567,-0.00260000000000069,16.14,0.027139,2.464779,,16.14,0.024957089514,1.950111400002,-0.00260774280000046,16.14,0.024957089514,1.950111400002,
16.15,0.031974798096,2.8493279283,0.003561663371,,,16.16,0.042245,3.105574,,16.15,0.033582,2.707717,,16.15,0.024931012086,1.946883247408,-0.0026023258999998,16.15,0.026807,2.83462,,16.15,0.027103274681,2.459859745231,-0.00322497589999948,16.15,0.028522,2.29261,,16.15,0.029822,2.534415,0.00419999999999938,16.15,0.031342,2.692069,,16.15,0.03019,2.916572,0.00459999999999937,16.15,0.030607,2.9322,,16.15,0.031924,2.827551,,16.15,0.024929,1.947337,-0.00259999999999942,16.15,0.027106,2.459379,,16.15,0.024931012086,1.946883247408,-0.0026023258999998,16.15,0.024931012086,1.946883247408,
16.16,0.0319392005063,2.8462890047,0.0035578645045,,,16.17,0.042191,3.10193,,16.16,0.033535,2.70093,,16.16,0.024904988827,1.943684051095,-0.00259686439999963,16.16,0.026761,2.829008,,16.16,0.027071024922,2.454444701194,-0.00321773789999943,16.16,0.028484,2.288211,,16.16,0.02978,2.529519,0.00369999999999965,16.16,0.0313,2.687559,,16.16,0.030144,2.910085,0.0040999999999993,16.16,0.030561,2.92599,,16.16,0.03188,2.822649,,16.16,0.024903,1.944136,-0.00269999999999985,16.16,0.027074,2.453969,,16.16,0.024904988827,1.943684051095,-0.00259686439999963,16.16,0.024904988827,1.943684051095,
16.17,0.0319036408059,2.84326548658,0.0035540848935,,,16.18,0.042142,3.098303,,16.17,0.033492,2.694146,,16.17,0.024879020183,1.940513671376,-0.00259146450000049,16.17,0.02672,2.823318,,16.17,0.027038847543,2.449018785822,-0.0032104153000006,16.17,0.02845,2.283827,,16.17,0.029743,2.524617,0.00320000000000037,16.17,0.031262,2.683023,,16.17,0.030103,2.903592,0.00360000000000085,16.17,0.03052,2.919791,,16.17,0.031841,2.817759,,16.17,0.024876,1.940963,-0.00250000000000022,16.17,0.027041,2.448549,,16.17,0.024879020183,1.940513671376,-0.00259146450000049,16.17,0.024879020183,1.940513671376,
16.18,0.0318681188084,2.84025635275,0.0035503232625,,,16.19,0.042097,3.094697,,16.18,0.033454,2.68737,,16.18,0.024853105538,1.937371957033,-0.00258624919999938,16.18,0.026684,2.81755,,16.18,0.02700674339,2.443582986095,-0.00320315159999965,16.18,0.028421,2.279456,,16.18,0.029711,2.519704,0.00269999999999985,16.18,0.031228,2.678451,,16.18,0.030067,2.897085,0.00309999999999949,16.18,0.030484,2.913599,,16.18,0.031806,2.812873,,16.18,0.024851,1.937819,-0.00259999999999977,16.18,0.027009,2.44312,,16.18,0.024853105538,1.937371957033,-0.00258624919999938,16.18,0.024853105538,1.937371957033,
16.19,0.0318326343406,2.83726057853,0.003546578331,,,16.2,0.042058,3.091118,,16.19,0.033422,2.680608,,16.19,0.024827243046,1.934258747634,-0.00258130650000066,16.19,0.026652,2.811707,,16.19,0.026974711874,2.438138559967,-0.0031960600000005,16.19,0.028397,2.2751,,16.19,0.029684,2.514778,0.00220000000000021,16.19,0.0312,2.673833,,16.19,0.030036,2.890556,0.00280000000000058,16.19,0.030453,2.907414,,16.19,0.031776,2.807985,,16.19,0.024825,1.934703,-0.00260000000000034,16.19,0.026977,2.437685,,16.19,0.024827243046,1.934258747634,-0.00258130650000066,16.19,0.024827243046,1.934258747634,
16.2,0.0317971872418,2.83427713804,0.0035428488165,,,16.21,0.042022,3.087571,,16.2,0.033394,2.673863,,16.2,0.024801429981,1.931173872718,-0.00257665029999952,16.2,0.026625,2.805793,,16.2,0.026942751274,2.432687003424,-0.00318918179999952,16.2,0.028378,2.270759,,16.2,0.029662,2.509837,0.00189999999999987,16.2,0.031175,2.669162,,16.2,0.030008,2.884004,0.0023999999999996,16.2,0.030426,2.901237,,16.2,0.031751,2.803089,,16.2,0.024799,1.931616,-0.00249999999999968,16.2,0.026946,2.432244,,16.2,0.024801429981,1.931173872718,-0.00257665029999952,16.2,0.024801429981,1.931173872718,
16.21,0.0317617773643,2.83130500651,0.0035391334385,,,16.22,0.041989,3.084058,,16.21,0.033369,2.667141,,16.21,0.024775663478,1.928117147795,-0.00257221360000069,16.21,0.026601,2.799815,,16.21,0.026910859456,2.427230004006,-0.00318247640000082,16.21,0.028363,2.266435,,16.21,0.029643,2.504881,0.0017000000000003,16.21,0.031154,2.664433,,16.21,0.029984,2.877426,0.00220000000000056,16.21,0.030403,2.895068,,16.21,0.031729,2.798182,,16.21,0.024774,1.928557,-0.00260000000000069,16.21,0.026914,2.426798,,16.21,0.024775663478,1.928117147795,-0.00257221360000069,16.21,0.024775663478,1.928117147795,
16.22,0.0317264045731,2.82834316247,0.003535430922,,,16.23,0.041956,3.080583,,16.22,0.033347,2.660445,,16.22,0.024749941342,1.925088367697,-0.00256787489999946,16.22,0.026579,2.793778,,16.22,0.026879034692,2.421769386762,-0.00317584609999934,16.22,0.028349,2.262128,,16.22,0.029626,2.499911,0.0016999999999997,16.22,0.031135,2.659644,,16.22,0.029962,2.870826,0.00219999999999943,16.22,0.030381,2.888911,,16.22,0.031708,2.793263,,16.22,0.024748,1.925527,-0.00249999999999968,16.22,0.026883,2.421351,,16.22,0.024749941342,1.925088367697,-0.00256787489999946,16.22,0.024749941342,1.925088367697,
16.23,0.0316910687459,2.82539059002,0.003531739996,,,16.24,0.041922,3.077148,,16.23,0.033325,2.653778,,16.23,0.024724262593,1.922087298218,-0.00256350890000065,16.23,0.026557,2.787692,,16.23,0.026847276231,2.416307059636,-0.00316918180000077,16.23,0.028335,2.25784,,16.23,0.029609,2.494933,0.00200000000000032,16.23,0.031115,2.654798,,16.23,0.02994,2.864212,0.00250000000000057,16.23,0.03036,2.882772,,16.23,0.031687,2.788334,,16.23,0.024723,1.922524,-0.00250000000000022,16.23,0.026851,2.415902,,16.23,0.024724262593,1.922087298218,-0.00256350890000065,16.23,0.024724262593,1.922087298218,
16.24,0.0316557697731,2.82244628096,0.003528059401,,,16.25,0.041885,3.073753,,16.24,0.033301,2.647141,,16.24,0.024698627504,1.919113667269,-0.00255903679999935,16.24,0.026532,2.781566,,16.24,0.026815584413,2.410844965282,-0.00316241189999933,16.24,0.02832,2.253574,,16.24,0.029589,2.489953,0.00229999999999986,16.24,0.031093,2.649903,,16.24,0.029915,2.857593,0.00289999999999967,16.24,0.030335,2.876656,,16.24,0.031664,2.7834,,16.24,0.024698,1.91955,-0.00259999999999977,16.24,0.02682,2.410454,,16.24,0.024698627504,1.919113667269,-0.00255903679999935,16.24,0.024698627504,1.919113667269,
16.25,0.0316205075578,2.81950923688,0.00352438789,,,16.26,0.041843,3.070398,,16.25,0.033274,2.640536,,16.25,0.024673037136,1.916167156799,-0.00255445669999974,16.25,0.026503,2.775409,,16.25,0.026783960294,2.405385045227,-0.00315552929999969,16.25,0.0283,2.24933,,16.25,0.029566,2.484979,0.00289999999999932,16.25,0.031066,2.64497,,16.25,0.029886,2.85098,0.00349999999999948,16.25,0.030307,2.870572,,16.25,0.031637,2.778467,,16.25,0.024672,1.916604,-0.00249999999999968,16.25,0.026789,2.405009,,16.25,0.024673037136,1.916167156799,-0.00255445669999974,16.25,0.024673037136,1.916167156799,
